,Date,User,Tweet,Like,Reply,Retweet,Quote
1140,2022-01-12 07:12:05+00:00,arqaamm,"Machinery Kese khareedain ge sir, 21 crore ki gariyan bhi tou leni bechare maasom ministers ke Liye https://t.co/YGdGfgKmBh qqqqq",2,0,0,0
1141,2022-01-12 07:10:07+00:00,DobolZ1629,ABL para ke Mama Leni ANGAT BUHAY LAHAT..  PWERA SA MGA TAONG KINACANCEL NILA.. so pano naging lahat eh ang dami nio nacancel? https://t.co/MZbTdrPeUw qqqqq,2,0,1,0
1142,2022-01-12 07:08:57+00:00,amfheads,"Me,my wife and our kids are for VP LENI ROBREDO for the future of the philippines and to save from darkness government...

Let us all pray for our candidates

#kakampink
#LetLeniLead https://t.co/40vcwZBzi0 qqqqq",176,0,20,2
1143,2022-01-12 07:08:17+00:00,RamAlcantara2,Leni saying she is not surrounded by Dilawans is an original Dilawan herself. 😄😄😄 https://t.co/N4O937XRvb qqqqq,1,0,0,0
1144,2022-01-12 07:07:47+00:00,2Florence1,"Pang-ilang palit na ng slogan? “Pack-up” na ba sa slogan with “Magnanakaw” in it coz it backfired? With Angat Buhay Lahat,” I read that five times. It sounds BAROK to me. Does Leni have main say in her slogans? In her programs? In her ads (Hadouken, hair flip ads)? Parang wala. https://t.co/lmzZSuukBb qqqqq",0,0,0,0
1145,2022-01-12 07:06:35+00:00,middlefu,Lalo na yung pag hack ng Comelec. What if.... Leni is just the clown and Isko is really the ring bearer of Joma Sison 🙃 https://t.co/kIoiCjLcK0 qqqqq,0,0,0,0
1146,2022-01-12 07:06:11+00:00,JayPPastore1,"Mere pas he , sabhi ko leni chahiye https://t.co/6DIiMKzk3X qqqqq",0,0,0,0
1147,2022-01-12 07:06:09+00:00,dottie_ic,People’s dislike for Leni started when she sent her video to UN claiming that 7k Filipinos died cos of EJK which we all knew was a lie! Those who voted for her started to see her as who she really is… A liar &amp; a puppet! @lenirobredo you don’t have anyone to blame but yourself! qqqqq,6,2,2,0
1148,2022-01-12 07:06:07+00:00,josiahquising,"Ganito kadali masilip ang SALN ni VP Leni. Isang request lang sa opisina. Walang mahabang litanya o pagmamakaawa. 1 sentence. Tapos ang usapan. May kopya na ng SALN ni VP. 

Ganito ang #GobyernongTapat. Sana ganito ang Presidente. DAPAT GANITO. 

#GobyernongTapat
#AngatBuhayLahat https://t.co/XqEZFHUuwF qqqqq",318,9,102,11
1149,2022-01-12 07:06:04+00:00,TInterprets,"kasjauns:""Ilze Jurkāne nomaina uzvārdu un saceļ vētru sociālajos tīklos"".Nu,nav nekādas ""vētras sociālajos tīklos"".Cilvēkiem tiešām ir vienalga, ka Jurkānam ir nevis šī, bet cita meitene. Un ka Jurkānei prāts strādā tik lēni, ka tikai 6 gadus pēc šķiršanās attopas mainīt uzvārdu. qqqqq",4,0,0,0
1150,2022-01-12 07:05:47+00:00,eljoyganda,"Tapos na working hours namin tapos nag-scroll ako sa FB, parang kinikilabutan ako every time nakikita ko conversations &amp; initiatives ng supporters ni VP Leni 🥺❤️ Kita mo yung effort and yung pagnanais nila na to be kind &amp; educating! Parang first time to see something like this! qqqqq",0,0,0,0
1151,2022-01-12 07:05:00+00:00,onenewsph,"#Agenda | Vice President Leni Robredo earlier called for volunteers for their Bayanihan E-Konsulta program due to the rapid increase in COVID-19 infections.

WATCH: https://t.co/dthx9lYnXl https://t.co/s50z6H3WJ9 qqqqq",5,0,1,0
1152,2022-01-12 07:04:58+00:00,JamesFabellon,"Sa mga nagsasabi na Dumb at Lutang daw si @lenirobredo. Just watch this inspiring talk by her. Wag tayo maniwala sa #FakeNews at Spliced videos kasi... Sa Gobyernong Tapat, Angat Buhay ang Lahat! #LeniKiko2022 https://t.co/vJxkDRqcOP qqqqq",4,0,0,0
1153,2022-01-12 07:02:24+00:00,morisko777,Hindi resources ang kulang ni Leni. Kulang talaga siya ng supporters. ✌❤👊💚 #BBMSARA2022 #UniTeam2022 qqqqq,3,1,0,0
1154,2022-01-12 07:01:54+00:00,CassKranz,FACT na fake news! 🤦🏻‍♀️ aray Leni ha! 🤣😂 anlabo kausap.. qqqqq,11,1,0,0
1155,2022-01-12 07:01:52+00:00,jerjerjer26,"Bakit naman po deleted kaagad @jonvicremulla 

Di pa namin navo vote sa INFORMAL SURVEY si VP @lenirobredo https://t.co/5iKO7MPKNW qqqqq",0,0,0,0
1156,2022-01-12 07:01:38+00:00,UrstrulyShiva_9,"Leni Daanni kuda Intha Confident ga Cheppadam ante
Oka Varganiki Miru Inspiration anthe..👌👌👌 https://t.co/O9eiv5FKPD qqqqq",2,3,0,0
1157,2022-01-12 07:00:01+00:00,PhilstarNews,"ROBREDO'S POLICY TOWARDS MEDIA AND CRITICISM

In her interview with One News, Vice President Leni Robredo said she will be open to criticism from the media if she wins the presidency. https://t.co/oBoIFqQ3Wj qqqqq",3424,86,493,80
1158,2022-01-12 07:00:00+00:00,thepostph,"Vice President Maria Leonor ‘Leni’ Robredo on Tuesday slammed fake reports that her Bayanihan e-Konsulta aims to gather voters’ personal information.

Read full article here: https://t.co/yGZx1JNnKh

#KabataanSaHalalan #Eleksyon2022 https://t.co/fcHB5c6PAG qqqqq",1,0,0,0
1159,2022-01-12 06:59:54+00:00,mrymedrn,"#LeniForPresident2022
Even now that she's the Vice President, she still continues to do her work &amp; fight for her advocacies. Leni Robredo, defying all odds. https://t.co/m3XC93Do5M qqqqq",66,0,21,2
1160,2022-01-12 06:57:53+00:00,eenasongko,"Si VP Leni sinasabi nila elitista pero ang daling abutin. Nakakasalmuha naming mga ordinaryong pilipino, nagrereply sa mga posts namin, kahit sa mga trolls nagrereply. E yung kandidato niyo? 

Ang tigre hindi nalalapitan ng ibang hayop. Nanlalapa pa yan. qqqqq",1,0,0,0
1161,2022-01-12 06:57:21+00:00,TROPACalamba,"It's Ms. Aika Robredo's birthday today! 🥳

Atty. Leni wrote: 
Jess loved writing us letters. Found these in Aika's old album-letters which her Papa wrote to her in 1992, when she was just 4 years old. He was in Germany for an official trip at the time he wrote these letters. https://t.co/MotYTD4J4b qqqqq",15,0,1,1
1162,2022-01-12 06:57:20+00:00,manilamommy,"On sick leave today but still managed to do something for #kakampinkwednesday 
I packed crackers, candies, face masks and flyers in small brown paper bags to give away to riders and delivery personnel. Flyers are from the Katipuneras for Leni group. Sana makatulong  🎀 https://t.co/BRmd3IIHvK qqqqq",3,0,0,0
1163,2022-01-12 06:56:58+00:00,arigrinder,"filo #katycats for leni, can we also have this kind of campaign? 🎀 https://t.co/AZiQRNaTae qqqqq",1,0,0,0
1164,2022-01-12 06:56:05+00:00,domsdh4,Leni 2.0: Beyond liberal reformism https://t.co/umFQ1JVARs qqqqq,0,0,0,0
1165,2022-01-12 06:54:59+00:00,imbryannoble,Henlo peeps! Anyone knows where I can borrow and use the Leni-Kiko pubmat with their new tagline to set it as my socmed cover photo? TIA! #LetLeniLead #LeniKiko2022 #LeniForPresident2022 https://t.co/35g6gWY23N qqqqq,2,1,0,0
1166,2022-01-12 06:54:16+00:00,yumihisoo,"jdhdhsha bbm-person (marcos fAnD0m😵‍💫😵‍💫) are so aggressive like y'all ask them why would they give their vote to him and they'll be like ""kasi leni lugaw."" or laugh at u or they'll divert the topic instead of mentioning something that bbm did without mentioning his father's+ qqqqq",0,1,0,0
1167,2022-01-12 06:53:12+00:00,tonygeeloves,I am really excited for Presidency under VP Leni 🙏 https://t.co/okO6jIvBzR qqqqq,0,0,0,0
1168,2022-01-12 06:51:10+00:00,ifyouseekkae,"I wonder what this BBM supporter I know feels now that his fellow Narcotics are blasting Leni for taking the bar twice, when his dad himself took it twice. And he himself took his boards thrice. qqqqq",77,1,9,0
1169,2022-01-12 06:50:27+00:00,VancouverEye,Feeling entitled sila. Malakas si Leni kaya gustong I postpone. Kala nila makakaloko sila. #NoToMarcosDuterte2022 https://t.co/drGRXeI3Nf qqqqq,22,0,5,0
1170,2022-01-12 06:50:10+00:00,AtheoChad,"https://t.co/IDpnGC7DWf

Mga Kakampink Please join this organize group in FB. Para madaling makareact s mga post ni VP Leni qqqqq",1,1,0,0
1171,2022-01-12 06:49:32+00:00,mmixmx,vp leni ending all fanwars https://t.co/suMr3EcWQ7 qqqqq,1,0,0,0
1172,2022-01-12 06:49:19+00:00,charlaurriee,"Ang cute talaga ng pamilyang ito hahahaha.
@lenirobredo @jpgrobredo 

📸: leninfinity https://t.co/5qvkBH7JLt qqqqq",4,0,0,0
1173,2022-01-12 06:48:47+00:00,GayTheFuck0ut,Lf kasama sa Leni-Kiko volunteer center 😚😚 qqqqq,0,0,0,0
1174,2022-01-12 06:47:21+00:00,Saiguzz,"OPO TOTOO PO ANG BALITA, LENI TARPS AND STICKERS ANG GIVEAWAY KO SA BIRTHDAY KO. eme HAHA qqqqq",28,4,1,0
1175,2022-01-12 06:47:02+00:00,mrymedrn,"#LeniForPresident2022
Bakit si Leni? E bakit hindi? https://t.co/KhQUNUcltg qqqqq",6,1,1,0
1176,2022-01-12 06:46:16+00:00,News__Poster,"Heidi Klum: ""Meine Kinder sind mega stolz auf mich""

Heidi Klum singt den neuen „GNTM""-Titelsong – geübt hat sie mit Tom Kaulitz unter der Dusche. Tochter Leni wird auch „eine Rolle spielen"".

Heidi Klum (48)  ...

https://t.co/3aFYOdO81R qqqqq",0,0,0,0
1177,2022-01-12 06:46:02+00:00,iamRicM,Leni will win. #2022 qqqqq,21,0,1,0
1178,2022-01-12 06:45:32+00:00,BongYa98,"Si Kiko prez ng LP at si Bam LP pa rin ah!

Tinatanong mo Madumb @lenirobredo kung sino susundin mo? 

Bakit WALA KA BANG SARILING ISIP, PANININGDIGAN AT PASYA?

Bilang TUNAY NA LIDER ikaw magbibigay gabay at layunin. Sila ang susunod!

Talagang uto-uto ka nga at #BoboNaTangaPa https://t.co/lzS78jin6f qqqqq",2,0,0,0
1179,2022-01-12 06:45:02+00:00,peasy_A,"I gathered reasons why some ppl I know will not vote for Leni:

Naniwala sa fake news.
Ayaw sa babae.
Ilocano.
Taga-Davao.
 
Pero ang karamihan?
Makasariling dahilan. qqqqq",0,1,0,0
1180,2022-01-12 06:44:38+00:00,calixxthegreat,"Di nio sure? HAHAHHAHA DI NGA SYA NADISQUALIFY LAST ELECTION RUNNING FOR PRESS BAT NGAYON USTO NYO IPADISQUALIFY? CO'Z YOU FIND HIM THREATH, Seeyah sa election ready yourself and kiss your mama leni Goodbye kasi di sya mananalo. https://t.co/x8ggHGiSZl qqqqq",1,0,0,0
1181,2022-01-12 06:44:31+00:00,putoBONGBONG_,Wag ka namang mag loko converge para kang si Leni eh qqqqq,1,0,0,0
1182,2022-01-12 06:44:09+00:00,jeonesol,where is leni qqqqq,2,2,0,0
1183,2022-01-12 06:43:24+00:00,wokenamo,Bakit hindi mananalo si LENI ngayung election?! qqqqq,1,0,0,0
1184,2022-01-12 06:43:19+00:00,Padredamaso2021,Tawang tawa ako don sa Market Friendly @lenirobredo. Ano ka patatas hahahah😁😁😁😁 qqqqq,1,0,0,0
1185,2022-01-12 06:42:55+00:00,tweets_Sky33,Ambani ne haste-haste Karachi stock exchange le leni hai. https://t.co/nwtPCe7kLr https://t.co/M6ke4YwYdB qqqqq,0,0,0,0
1186,2022-01-12 06:41:33+00:00,heymyouimina_,LOLS LENI FOR PRESIDENT https://t.co/8rU5Z1OzSX qqqqq,0,0,0,0
1187,2022-01-12 06:40:40+00:00,mrkruzzl_,Leni-Tito amputa. #LeniKiko2022 lang https://t.co/NNmxs1JVN3 qqqqq,1,0,0,0
1188,2022-01-12 06:40:03+00:00,allantoshiba11,ayansi leni na ang ibinoto ko. https://t.co/mc3IMU3oE2 qqqqq,0,0,0,0
1189,2022-01-12 06:39:54+00:00,locaplantita,"Oh my...Leni, you gotta learn when to shut up 🤫 https://t.co/JJPzPaGY7I qqqqq",3,2,0,0
1190,2022-01-12 06:38:46+00:00,BasketCounts,"Happy happy birthday @aikarobredo thank you taking good care of VP @lenirobredo and your sisters - Doc @jpgrobredo @jillrobredo Mabuhay ka, Aiks! 💐🎂🙏🏻😊 qqqqq",0,0,0,0
1191,2022-01-12 06:37:52+00:00,BrontWynston,"Pag nanalo si @lenirobredo 
📌babalik ang mga NPA
📌Lalabas na sa kulungan si @SenLeiladeLima
📌Magiging head ng Foreign Affairs si @TrillanesSonny
📌Magiging mabango nnman si Joma
📌higit sa lahat magiging maganda na si @PinoyAkoBlog

📌i raise my case @ivykrabye 🤣😂🤣 qqqqq",15,1,3,1
1192,2022-01-12 06:35:56+00:00,maroontito,"Ma’am @lenirobredo, pa shoutout daw po from Rocco si Laya. 😅

#KakampinkWednesday 🌸 https://t.co/MC1Iah56xP qqqqq",15,0,0,0
1193,2022-01-12 06:35:31+00:00,bangash_cric,Lala ne selfie Shaheen ke poster k sth leni ha https://t.co/iOyA29jQX1 qqqqq,1,0,0,0
1194,2022-01-12 06:34:10+00:00,harimako21,"Disgusting right? Wala silang ibang maibato kundi lugaw si @lenirobredo. I really hate when these trolls troll. Like, c'mon guys wala bang mas matalinong usapan? https://t.co/4cLpoqKoCq qqqqq",0,0,0,0
1195,2022-01-12 06:33:34+00:00,HowardTuanqui,"Kahit ano pang sabihin ninyo mga lbm at dds, hindi si Leni ang may bahid ng corruption. Not even a whiff. Not even an iota.

#DISQUALIFYmarcos
#DISQUALIFYbbm
#marcosMAGNANAKAW
#marcosMANDARAMBONG
#marcosSINUNGALING
#NeverForget
#NeverAgain https://t.co/6S3nrYRJlQ qqqqq",0,0,0,0
1196,2022-01-12 06:32:49+00:00,onenewsph,"Vice President Leni Robredo on #Agenda addresses accusations of being surrounded by ""dilawans,"" saying most of the senior members of the Liberal Party have already retired or shifted to other political parties. #BilangPilipino2022

WATCH: https://t.co/BZEPWBD8Ua https://t.co/FpRy4cXHow qqqqq",20,7,5,6
1197,2022-01-12 06:30:00+00:00,gmanews,"“Parang ‘yung pandemic exposed the systemic ills in our healthcare system. Masyado tayong naging complacent in the past na nung nagkaroon ng pandemic... ‘yung lahat ng pagpapabaya natin over the years nararamdaman natin ngayon,” @lenirobredo said.

https://t.co/E88DTNEEoV qqqqq",137,31,18,9
1198,2022-01-12 06:29:50+00:00,JPGeneral20,"If you are my girl

If we start kissing in my bed, I expect your hand to already start moving down😑

Shaike ndee inoshininga 
Owaya keumbo leni osho qqqqq",0,0,0,0
1199,2022-01-12 06:28:22+00:00,superjolope,"Gusto ko ng Leni merch. Tote bag, pamaypay, mask, stickers. Ganun. #KakamPink qqqqq",0,1,0,0
1200,2022-01-12 06:26:55+00:00,jkmendozaa,May dyosa sa dulo???? Luh. Chareng hahahaha Walk for Leni sa San Pablo City last January 2. 💖💖💖 https://t.co/eshheP5k8o qqqqq,75,3,3,2
1201,2022-01-12 06:26:31+00:00,musikerong,"Si Leni nagkukumahog tumanggap ng honoris para may mailagay sa mediocre na CV niya, kahit walang laman ang utak. https://t.co/4iuKmdQ9SQ qqqqq",70,9,11,3
1202,2022-01-12 06:26:13+00:00,AtheeHeureux27,"Bankers, lawyers, doctors, accountants and lahat na ng title o white collar jobs for Leni groups eh nakita na natin pero isang grupo ng mga tao ang never ko pang nakita, ""Filipinos for Leni"". Even the color, imported.

Yun branding at campaigning talaga nila ALTA ang dating. qqqqq",3,1,1,0
1203,2022-01-12 06:25:10+00:00,iamsheenangulo,#Unstoppable: Busy President Leni Robredo ✨ https://t.co/gqqFFgWqwT qqqqq,19,0,7,0
1204,2022-01-12 06:24:00+00:00,IKOT_PH,"KABATAAN SA BANGSAMORO MAY PROTEKSYON NA NG BATAS!

Lawyer Alex Lacson, a senatorial candidate running under the Kapatiran Party and the Tropang Leni-Kiko, is appealing to the Muslim leaders in Mindanao to give Republic Act No. 11596—

https://t.co/f7GZLTayC3 qqqqq",0,0,0,0
1205,2022-01-12 06:22:48+00:00,OrdnaryongPinoy,"Leni-Kiko tandem preferred in a survey conducted in Angeles City with more than 200K voters. 

Ctto https://t.co/2ErE0dmKNH qqqqq",6,0,0,0
1206,2022-01-12 06:22:42+00:00,froilan_adrayan,"""Sa lakas na dala ni Leni, 
May pag-asa(o magandang bukas) na darating palagi!"" https://t.co/uVj5BYVE1V qqqqq",0,1,1,0
1207,2022-01-12 06:22:34+00:00,kenruiel,"Ung kabobahan ni leni , hindi yun fake news. Pinatutunayan nya yan araw araw tuwing may sinasabi sya 😁😁😁 qqqqq",0,0,0,0
1208,2022-01-12 06:19:17+00:00,BBMLangTayo_,"Parang may kulang?

GOODBYE Leni!
 Tutal mukha nya lng nman ang jan.
#kakampwetwednesday
#kakampikons https://t.co/aOxKvcj3N7 qqqqq",0,0,0,0
1209,2022-01-12 06:18:11+00:00,ianklsdmbldr,lmao the Leni Robredo camp is so threatened by the original Anyone But Leni group that they changed their tagline and created their own ABL group to counter it. 😂🤣 qqqqq,0,0,0,0
1210,2022-01-12 06:16:09+00:00,RalphLagrazon,Huwag nyong iboto yang dalawang dilawan na yan na sina Kiko Pangilinan at Leni Robredo. Dahil sa batas na ginawa ng Pangilinan na yan ay nakakalaya ang mga hayop na kriminal at hindi nakakamit ang hustisya ng mga biniktima ng mga kriminal qqqqq,0,0,0,0
1211,2022-01-12 06:16:06+00:00,Gerswin33Horns,"TOTOONG 3rd choice na lang si vp leni. Balita ko pa mas mabilis raw ang akyat nina Ping at Manny. So malamang by 2Q 5th place na lang ang #LeniForPresident2022? SAKLAP!

Paano mo ibebenta ang ANGAT BUHAY LAHAT gayung alam ng Pilipinas na ibabalik nyo lang kami sa DAANG MATUWID? https://t.co/1p83GQ3NjV qqqqq",1,0,0,0
1212,2022-01-12 06:15:40+00:00,mark_mywordsPH,"Kung ma DQ si BBM at manalo si Leni by default, ikasasaya nyo na yan? qqqqq",0,0,0,0
1213,2022-01-12 06:14:54+00:00,Lesheng_,Sana Po matulungan nyo po kami @lenirobredo https://t.co/6bPOGfCnMR qqqqq,0,0,0,0
1214,2022-01-12 06:14:48+00:00,shinishinoya,Are you a BBM or Leni supporter? or any of the candidates. What are your references in voting? It it from facts or opinions or traditions? or dahil ito iboboto ni nanay at tatay o ni kapitbahay o dahil wala lang? qqqqq,0,1,0,0
1215,2022-01-12 06:14:40+00:00,nikkodeg,Oh hey. One of VP @lenirobredo’s daughters is celebrating her birthday today. It’s @aikarobredo. A blessed birthday po Aika. Hehe. Hope you all stay safe. https://t.co/Ku9vUbpi2G qqqqq,1,0,0,0
1216,2022-01-12 06:14:03+00:00,Ustaadfan25,Evaru leni chota gaajulu oope kojja gallu vacharroy 🤣 https://t.co/LJnxag0cdM qqqqq,0,0,0,0
1217,2022-01-12 06:13:33+00:00,papapiols,"Hindi daw Magnanakaw si @lenirobredo kasi wala syang utak para gawin yun nang hindi nahuhuli mga #kakampinks. Kahit valid na reason yun, yung mga handlers naman nya na LP/Oligarchs/Catholic Church at #NPAsalot ang gumagawa ng kabulastugan at wala syang lakas para pigilan sila. qqqqq",0,1,0,0
1218,2022-01-12 06:11:38+00:00,AtheeHeureux27,Magkano kaya suweldo ni Bam Aquino for a very lousy job as campaign manager for Leni's team? 😒 qqqqq,1,0,0,0
1219,2022-01-12 06:10:35+00:00,PrincessNanie23,"Better if si VP Leni ang manalo kesa ki BBM. Kung gagamitin mo lang kuya ang critical thinking mo and buksan mo ang mga mata mo sa totoong kalagayan, makikita mo si VP Leni at mga taong may totoong malasakit sa kapwa lang ang gumagawa ng mga kakulangan ng gobyerno natin. https://t.co/oSNhcuXV4z qqqqq",1,1,0,0
1220,2022-01-12 06:10:04+00:00,Sanggre_,Now you know @lenirobredo @kikopangilinan @bamaquino @barrygutierrez3 https://t.co/bpWLnQP5DV qqqqq,6,0,0,0
1221,2022-01-12 06:08:40+00:00,beatriznicolex,"aside from that, pati sa tiktok videos, mas maraming good comments recently sa mga nagttrend na vids related kay vp leni. 🥺💓 https://t.co/c02M65xuGi qqqqq",1,0,1,0
1222,2022-01-12 06:08:34+00:00,News5PH,"Vice President Leni Robredo on Tuesday promised to listen to the demands of riders to ensure that government policies are grounded on what the sector particularly needs, echoing calls to revisit some transportation-related laws.

READ: https://t.co/eOCKdAIqlA https://t.co/yqLwFc8Qqi qqqqq",4,0,1,0
1223,2022-01-12 06:07:46+00:00,_fon_yan_,si VP Leni lang yung may statement na hindi pansarili yung adhikain ano? https://t.co/VS5BF2tRiB qqqqq,0,0,0,0
1224,2022-01-12 06:07:23+00:00,yri_chr,"I'm going to do a bad thing, Leni.
I'm going to do a very bad thing. qqqqq",0,0,0,0
1225,2022-01-12 06:05:07+00:00,mariellecdgt,Sobrang proud ako sa ilang bahay na hayagan ang pagsuporta kay VP Leni at Sen Kiko dito sa Ilagan. Knowing na maraming BBM apologist dito sa norte. Pero meron ding mga ipinagmamalaki ang tarp nina VP at Sen Kiko sa harapan ng kanilang mga bahay. qqqqq,2,0,0,0
1226,2022-01-12 06:05:00+00:00,onenewsph,"#Agenda | Vice President Leni Robredo says she expects the media to criticize their leadership if they are doing something bad to the public should she become the next president. #BilangPilipino2022
https://t.co/CQu7ImmJJi qqqqq",4,0,3,0
1227,2022-01-12 06:04:12+00:00,CheersYbanez,Distributed N88 masks ordered from @iamtix95 along with @lenirobredo stickers to 9 of my neighbors today. Will do it again next Wednesday until I have given all our neighbors and nearby houses these items. #LeniKiko2022 https://t.co/Rh79s02l08 qqqqq,14,2,1,0
1228,2022-01-12 06:03:22+00:00,ltas1ro_,"Hanap mo ba’y matino, malinis, at maayos na gobyerno? Tara, kay Leni na tayo! #LeniForPresident2022 #LeniKiko2022 qqqqq",5,0,0,0
